"archetype","sprite","mounts","description","ui_texture","aim_bloom_penalty","camera_offset_bonus","cooldown","cooldown_deviation_max","burst_cooldown","per_click_cooldown","range","min_elevation","accuracy_cone_width","firing_aggro_radius","pickup_reload_percentage","muzzle_velocity","ammo_capacity","burst_count","shot_count","ammo_per_depot_replenish","weapon_effects","ammo_item","inventory_texture","firing_event","name","max_accuracy_cone_width","min_accuracy_cone_width","bloom_cone_width","bloom_per_firing","bloom_per_burst","bloom_growth_rate","bloom_decay_rate","recoil_impulse","fire_suppression","ui_texture_blends","ammo_type","fire_mode","engagement_distance","cycling_sound_duration","cycling_sound","empty_sound_duration","empty_sound","price","use_looping_sound","looping_firing_sound","looping_firing_stop_sound","secret","suppressed","hot_loads","terror_damage","morale_damage","firing_morale_damage","spool_time","spool_decay","spool_decay_delay","instability","ammo_pool","vehicle_ammo_pool","auto_reload","reloadable_on_foot","refuse_mag_multiply","reload_time","reload_arm_in_time","reload_arm_out_time","reload_cancel_ready_delay","swap_time","reload_begin_sound","reload_mid_sound","reload_ammo_in_sound","reload_finished_sound","failed_reload_sound","cold_reload_finished_sound","pickup_sound","drop_sound","spooling_event","spooling_event_stop","size","pickup_radius","reload_animation","shoot_animation","no_soft_aimlock","reload_class","flags","category","bullet","delay_distance","low_arc","filename"
"LASER_WEAPON","assets/pickups/weapons/gun_microkinetic_laser.json","System.Object[]","gun_microkinetic_laser.description","assets/ui/inventory/render/inv_gun_microkinetic_laser.png","1","0","0.400000","0","0","0.100000","1.900000","-49.999992","0","10","0.120000","-1","3","1","20","1","assets/data/fx/wfx_microkinetic_laser.json","","assets/ui/inventory/render/inv_gun_microkinetic_laser.png","@{override=False; is_set=True; guid=}","gun_microkinetic_laser.name","6","6","0","0","0","0","0","600","0","System.Object[]","AMMOTYPE_LASER","SEMI-AUTO","-1","0.800000","@{override=False; is_set=False; guid=}","0.500000","@{override=False; is_set=True; guid=}","0","False","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","False","True","False","0","0","0","0","0","0","0","3","3","True","True","True","4","0.100000","0.350000","1","0","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","4","1","","","False","MAGAZINE","3","WEAPON",,,,"gun_microkinetic_laser.json"
"LASER_WEAPON","assets/pickups/weapons/temp_main.json","System.Object[]","gun_otomo.description","assets/ui/hud/HUD_hvy_laser_01.png","1","3","0","0","0.035000","0.900000","31","-49.999958","0","0","0.120000","-1","500","4","6","1","assets/data/fx/wfx_laser_heavy_01.json","assets/data/pickups/ammo/pkp_ammo_cell_hi.json","assets/ui/hud/HUD_hvy_laser_01.png","@{override=False; is_set=True; guid=}","gun_otomo.name","13.999998","0","13.999998","0","0","5","0.500000","0","0","System.Object[]","AMMOTYPE_LASER","BURST/AUTO","-1","0","@{override=False; is_set=False; guid=}","0.500000","@{override=False; is_set=True; guid=}","2000000","True","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","False","False","False","0","0","0","0","0","0.100000","0","500","1000","True","True","False","2","0.100000","0.350000","1","0","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","1","1","","","False","MAGAZINE","3","WEAPON",,,,"gun_otomo.json"
"LASER_WEAPON","assets/fx/null.json","System.Object[]","gun_pinball_accelerator.description","assets/ui/inventory/render/inv_gun_pinball_accelerator.png","0.100000","3","1.750000","0","0.035000","0.900000","4","0","0","0","0.120000","-1","-1","5","5","1","assets/data/fx/wfx_pinball_accel_01.json","assets/data/pickups/ammo/pkp_ammo_cell_hi.json","assets/ui/inventory/render/inv_gun_gollop.png","@{override=False; is_set=True; guid=}","gun_pinball_accelerator.name","19.999992","19.999992","6","0","0","15","0.150000","-500000","0","System.Object[]","AMMOTYPE_LASER","BURST/AUTO","-1","0.800000","@{override=False; is_set=False; guid=}","0.500000","@{override=False; is_set=True; guid=}","0","False","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","False","False","False","0","0","0","0","0.100000","0.035000","0","-1","-1","True","True","False","0","0.100000","0.350000","1","0","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","11","1","","","False","MAGAZINE","0","WEAPON",,,,"gun_pinball_accelerator.json"
"LASER_WEAPON","assets/fx/null.json","System.Object[]","gun_pinball_decelerator.description","assets/ui/inventory/render/inv_gun_pinball_decelerator.png","0.100000","3","0.300000","0","0.035000","0.900000","4","0","0","0","0.120000","-1","-1","2","1","1","assets/data/fx/wfx_laser_main_01.json","","assets/ui/inventory/render/inv_gun_gollop.png","@{override=False; is_set=True; guid=}","gun_pinball_decelerator.name","0","0","6","0","0","15","0.150000","-200000","0","System.Object[]","AMMOTYPE_LASER","BURST/AUTO","-1","0.800000","@{override=False; is_set=False; guid=}","0.500000","@{override=False; is_set=True; guid=}","0","True","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","False","False","False","0","0","0","0","0","0","0","-1","-1","True","True","False","0","0.100000","0.350000","1","0","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","11","1","","","False","MAGAZINE","0","WEAPON",,,,"gun_pinball_decelerator.json"
"ARTILLERY_WEAPON","assets/pickups/weapons/throw_rock_01.json","System.Object[]","gun_punch.description","assets/ui/hud/HUD_ammo_arty.png","0","0","0.500000","0","0","0.200000","20","-65","3","0","0.250000","-1","-1","1","1","0","assets/data/fx/wfx_null.json","","","@{override=False; is_set=True; guid=}","gun_punch.name","360","0","13.999998","0","0","0","1","0","0","System.Object[]","AMMOTYPE_NONE","BURST/AUTO","1","0.001000","@{override=False; is_set=False; guid=}","0.500000","@{override=False; is_set=False; guid=}","0","False","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","False","True","False","0","0","0","0","0","0","0","-1","-1","True","True","False","0.400000","0.100000","0.100000","0","0","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","2","1","","point","False","MAGAZINE","4","WEAPON","assets/data/pickups/weapons/bullets/b_punch.json","2","True","gun_punch.json"
"ARTILLERY_WEAPON","assets/pickups/weapons/throw_rock_01.json","System.Object[]","","assets/ui/hud/HUD_ammo_arty.png","0","0","0.500000","0","0","0.200000","1.500000","-65","3","0","0.250000","-1","-1","1","1","0","assets/data/fx/wfx_null.json","","","@{override=False; is_set=True; guid=}","Punch","360","0","13.999998","0","0","0","1","0","0","System.Object[]","AMMOTYPE_NONE","BURST/AUTO","1.500000","0.001000","@{override=False; is_set=False; guid=}","0.500000","@{override=False; is_set=False; guid=}","0","False","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","False","True","False","0","0","0","0","0","0","0","-1","-1","True","True","False","0.400000","0.100000","0.100000","0","0","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","2","1","","point","False","MAGAZINE","4","WEAPON","assets/data/pickups/weapons/bullets/b_punch_zombie.json","2","True","gun_punch_zombie.json"
"ARTILLERY_WEAPON","assets/pickups/weapons/gun_rpg.json","System.Object[]","gun_rpg_rpg7.description","assets/ui/inventory/render/inv_gun_rpg-7.png","1","8","3","0","0","1","40","0","0.500000","13","0.120000","-1","1","1","1","4","assets/data/fx/wfx_rpg_rpg7_01.json","assets/data/pickups/ammo/pkp_ammo_rpg-7_heat.json","assets/ui/inventory/render/inv_gun_rpg-7.png","@{override=False; is_set=True; guid=}","gun_rpg_rpg7.name","360","0.100000","9.999996","1","0","0","0.175000","15","3","System.Object[]","AMMOTYPE_BULLET","SEMI-AUTO","14","0.651000","@{override=False; is_set=False; guid=}","0.500000","@{override=False; is_set=True; guid=}","0","False","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","False","False","False","0","10","10","0","0","0","0","19","30","False","True","True","6","0.250000","2.500000","0","0.330000","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","14","1","","","False","MAGAZINE","1","WEAPON","assets/data/pickups/weapons/bullets/b_rpg_heat.json","0.400000","True","gun_rpg_rpg7.json"
"ARTILLERY_WEAPON","assets/pickups/weapons/throw_rock_01.json","System.Object[]","gun_s-u_bottle.description","assets/ui/hud/HUD_ammo_arty.png","0","0","0.750000","0","0","0.200000","20","-65","3","0","0.250000","-1","1","1","1","0","assets/data/fx/wfx_throw_rock.json","","","@{override=False; is_set=True; guid=}","gun_s-u_bottle.name","360","0","13.999998","0","0","0","1","0","0","System.Object[]","AMMOTYPE_NONE","BURST/AUTO","-1","0.001000","@{override=False; is_set=False; guid=}","0.500000","@{override=False; is_set=False; guid=}","0","False","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","False","True","False","0","0","0","0","0","0","0","1","1","True","True","True","2","0.200000","0.900000","0","0","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","4","1","","point","False","MAGAZINE","4","WEAPON","assets/data/pickups/weapons/bullets/b_rock.json","0.200000","True","gun_s-u_bottle.json"
"ARTILLERY_WEAPON","assets/pickups/weapons/gun_cinderblock.json","System.Object[]","gun_s-u_cinderblock.description","assets/ui/inventory/render/inv_gun_cinderblock.png","0.700000","0","0.750000","0","0","0.200000","20","-65","0.850000","0","0.250000","-1","1","1","1","0","assets/data/fx/wfx_throw_cinderblock.json","","assets/ui/inventory/render/inv_gun_cinderblock.png","@{override=False; is_set=True; guid=}","gun_s-u_cinderblock.name","360","0.200000","7.000000","0","0","0","1.100000","0","0","System.Object[]","AMMOTYPE_NONE","BURST/AUTO","7","0.001000","@{override=False; is_set=False; guid=}","0.500000","@{override=False; is_set=False; guid=}","0","False","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","False","True","False","0","0","0","0","0","0","0","1","1","True","True","True","1.500000","0.200000","0.900000","0","0","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","8","1","","point","False","MAGAZINE","4","WEAPON","assets/data/pickups/weapons/bullets/b_cinderblock.json","0.200000","True","gun_s-u_cinderblock.json"
"ARTILLERY_WEAPON","assets/pickups/weapons/gun_flash.json","System.Object[]","gun_s-u_flash.description","assets/ui/inventory/render/inv_ammo_g_flash.png","0","0","1","0","0","0.650000","20","-49.999958","3","0","0.250000","-1","5","1","1","0","assets/data/fx/wfx_throw_grenade.json","","assets/ui/inventory/render/inv_ammo_g_flash.png","@{override=False; is_set=True; guid=}","gun_s-u_flash.name","360","0","13.999998","0","0","0","1","0","20","System.Object[]","AMMOTYPE_BULLET","SEMI-AUTO","-1","0.001000","@{override=False; is_set=False; guid=}","0.500000","@{override=False; is_set=False; guid=}","0","False","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","False","True","False","0","0","10","0","0","0","0","1","1","True","True","True","2","0.200000","0.900000","0","0.330000","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","1","1","","point","False","MAGAZINE","4","WEAPON","assets/data/pickups/weapons/bullets/b_g_flash.json","0.200000","True","gun_s-u_flash.json"
"ARTILLERY_WEAPON","assets/pickups/weapons/gun_frag.json","System.Object[]","gun_s-u_frag.description","assets/ui/inventory/render/inv_ammo_g_frag.png","0","0","1","0","0","0.550000","20","-49.999958","3","0","0.250000","-1","5","1","1","0","assets/data/fx/wfx_throw_grenade.json","","assets/ui/inventory/render/inv_ammo_g_frag.png","@{override=False; is_set=True; guid=}","gun_s-u_frag.name","360","0","13.999998","0","0","0","1","0","0","System.Object[]","AMMOTYPE_BULLET","SEMI-AUTO","-1","0.001000","@{override=False; is_set=False; guid=}","0.500000","@{override=False; is_set=False; guid=}","0","False","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","False","True","False","0","0","10","0","0","0","0","1","1","True","True","True","2","0.200000","0.900000","0","0.330000","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","1","1","","point","False","MAGAZINE","4","WEAPON","assets/data/pickups/weapons/bullets/b_g_frag.json","0.200000","True","gun_s-u_frag.json"
"ARTILLERY_WEAPON","assets/pickups/weapons/gun_law.json","System.Object[]","gun_s-u_law.description","assets/ui/inventory/render/inv_gun_law.png","1","8","5","0","0","5","40","0","0.500000","0","0.120000","-1","1","1","1","4","assets/data/fx/wfx_s-u_law.json","","assets/ui/inventory/render/inv_gun_law.png","@{override=False; is_set=True; guid=}","gun_s-u_law.name","360","0","9.999996","1","0","0","0.250000","0","1","System.Object[]","AMMOTYPE_BULLET","SEMI-AUTO","-1","0.651000","@{override=False; is_set=False; guid=}","0.500000","@{override=False; is_set=True; guid=}","0","False","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","False","False","False","0","0","0","0","0","0","0","1","1","True","True","True","2","0.200000","0.900000","0","0.330000","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","5","1","","","False","MAGAZINE","3","WEAPON","assets/data/pickups/weapons/bullets/b_law.json","0.400000","True","gun_s-u_law.json"
"ARTILLERY_WEAPON","assets/pickups/weapons/gun_rock.json","System.Object[]","gun_s-u_rock.description","assets/ui/inventory/render/inv_gun_rock.png","0.700000","0","1.400000","0","0","0.200000","20","-65","0.600000","0","0.250000","-1","6","1","1","0","assets/data/fx/wfx_throw_rock.json","","assets/ui/inventory/render/inv_gun_rock.png","@{override=False; is_set=True; guid=}","gun_s-u_rock.name","360","0.200000","13.999998","0","0","0","0.900000","0","0","System.Object[]","AMMOTYPE_NONE","BURST/AUTO","9","0.001000","@{override=False; is_set=False; guid=}","0.500000","@{override=False; is_set=False; guid=}","0","False","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","False","True","False","0","0","0","0","0","0","0","1","1","True","True","True","1.500000","0.200000","0.900000","0","0","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","4","1","","point","False","MAGAZINE","4","WEAPON","assets/data/pickups/weapons/bullets/b_rock.json","0.200000","True","gun_s-u_rock.json"
"ARTILLERY_WEAPON","assets/pickups/weapons/gun_smoke.json","System.Object[]","gun_s-u_smoke.description","assets/ui/inventory/render/inv_ammo_g_smoke.png","0","0","1","0","0","0.750000","20","-49.999958","0","0","0.250000","-1","5","1","3","0","assets/data/fx/wfx_special_smoke_01.json","","assets/ui/inventory/render/inv_ammo_g_smoke.png","@{override=False; is_set=True; guid=}","gun_s-u_smoke.name","360","0","0","0","0","0","1","0","0","System.Object[]","AMMOTYPE_BULLET","SEMI-AUTO","-1","0.001000","@{override=False; is_set=False; guid=}","0.500000","@{override=False; is_set=False; guid=}","0","False","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","False","True","False","0","0","0","0","0","0","0","1","1","True","True","True","2","0.200000","0.900000","0","0.330000","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","1","1","","point","False","MAGAZINE","4","WEAPON","assets/data/pickups/weapons/bullets/b_g_smoke.json","0.200000","True","gun_s-u_smoke.json"
"ARTILLERY_WEAPON","assets/pickups/weapons/gun_smoke.json","System.Object[]","gun_s-u_thermobaric.description","assets/ui/inventory/render/inv_gun_s-u_thermobaric.png","0.150000","0","1.800000","0","0","1.450000","20","-49.999958","3","0","0.250000","-1","4","1","1","0","assets/data/fx/wfx_throw_thermobaric.json","","assets/ui/inventory/render/inv_gun_s-u_thermobaric.png","@{override=False; is_set=True; guid=}","gun_s-u_thermobaric.name","360","0","13.999998","0","0","0","1","0","0","System.Object[]","AMMOTYPE_BULLET","SEMI-AUTO","-1","0.001000","@{override=False; is_set=False; guid=}","0.500000","@{override=False; is_set=False; guid=}","0","False","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","False","True","False","0","0","10","0","0","0","0.250000","1","1","True","True","True","2","0.200000","0.900000","0","0.330000","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","2","1","","point","False","MAGAZINE","4","WEAPON","assets/data/pickups/weapons/bullets/b_g_thermobaric.json","0.200000","True","gun_s-u_thermobaric.json"
"LASER_WEAPON","assets/fx/null.json","System.Object[]","FOR RECREATIONAL PURPOSES ONLY","assets/ui/hud/HUD_sml_laser_01.png","0","0","1","0","0","0.900000","0.500000","-49.999992","0","0","0.120000","-1","-1","1","1","1","assets/data/fx/wfx_40mm_thumper.json","assets/data/pickups/ammo/pkp_ammo_cell_hi.json","","@{override=False; is_set=False; guid=}","Zombie bomb vest","0","0","5.000000","1","0","0.850000","1","0","0","System.Object[]","AMMOTYPE_LASER","BURST/AUTO","-1","0.800000","@{override=False; is_set=False; guid=}","0.500000","@{override=False; is_set=False; guid=}","2000000","False","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","False","False","False","0","0","0","1","1","0.100000","0","25","25","True","False","False","0.900000","0.100000","0.350000","1","0","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","1","1","","","False","MAGAZINE","3","WEAPON",,,,"gun_seeker_dive.json"
"LASER_WEAPON","assets/pickups/weapons/gun_blackhand.json","System.Object[]","gun_temblor.description","assets/ui/hud/HUD_sml_laser_01.png","0","4","0","0","0.100000","0.900000","38","-49.999958","1.500000","0","0.120000","-1","50","2","4","1","assets/data/fx/wfx_laser_small_01.json","assets/data/pickups/ammo/pkp_ammo_cell_hi.json","assets/ui/hud/HUD_sml_laser_01.png","@{override=False; is_set=True; guid=}","gun_temblor.name","1.500000","1.500000","1.500000","0","0","0","1","0","0","System.Object[]","AMMOTYPE_LASER","BURST/AUTO","-1","0.400000","@{override=False; is_set=False; guid=}","0.500000","@{override=False; is_set=True; guid=}","2000000","False","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","False","False","False","0","0","0","0","0","0","0","50","100","True","True","False","2","0.100000","0.350000","1","0","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","28","1","","","False","MAGAZINE","3","WEAPON",,,,"gun_temblor.json"
"ARTILLERY_WEAPON","assets/pickups/weapons/gun_thumper.json","System.Object[]","[   DESCRIPTION INTENTIONALLY LEFT BLANK   ]","assets/ui/hud/HUD_sml_can_01.png","0","50","2.500000","0","0","1","100","-45","0","0","0.120000","100","500","1","1","4","assets/data/fx/wfx_flame_small_01.json","assets/data/pickups/ammo/pkp_ammo_template_ballistic.json","assets/ui/hud/HUD_sml_can_01.png","@{override=False; is_set=False; guid=}","BALLISTIC WEAPON TEMPLATE","0","0","0","0","0","0","0","4","0.300000","System.Object[]","AMMOTYPE_BULLET","SEMI-AUTO","50","0.500000","@{override=False; is_set=False; guid=}","0.500000","@{override=False; is_set=True; guid=}","0","False","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","False","False","False","0","0","0","0","0","0","0","75","500","False","True","False","1","0.100000","0.900000","1","2.500000","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","0","1","","","False","MAGAZINE","3","WEAPON","assets/data/pickups/weapons/bullets/b_template_ballistic.json","1","True","gun_template_ballistic.json"
"LASER_WEAPON","assets/pickups/weapons/gun_blackhand.json","System.Object[]","","assets/ui/hud/HUD_sml_laser_01.png","0","0","2.500000","0","0","0.900000","100","-49.999992","0","0","0.120000","-1","500","1","1","1","assets/data/fx/wfx_12ga_tet.json","assets/data/pickups/ammo/pkp_ammo_cell_lo.json","assets/ui/hud/HUD_sml_laser_01.png","@{override=False; is_set=True; guid=}","Laser Template","0","0","0","0","0","0","0","0","0","System.Object[]","AMMOTYPE_LASER","BURST/AUTO","-1","0.800000","@{override=False; is_set=True; guid=}","0.500000","@{override=False; is_set=True; guid=}","0","False","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","False","False","False","0","0","0","0","0","0","0","75","75","True","True","False","4","0.100000","0.350000","1","0","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","1","1","","","False","MAGAZINE","3","WEAPON",,,,"gun_template_laser.json"
"LASER_WEAPON","assets/pickups/weapons/temp_main.json","System.Object[]","gun_thunderclap.description","assets/ui/hud/HUD_main_laser_01.png","0","12","0.325000","0","0","0.300000","35","-49.999958","0.660000","0","0.120000","-1","100","1","3","1","assets/data/fx/wfx_laser_main_01.json","assets/data/pickups/ammo/pkp_ammo_cell_extreme.json","assets/ui/hud/HUD_main_laser_01.png","@{override=False; is_set=True; guid=}","gun_thunderclap.name","0.660000","0.660000","0.660000","0","0","0","1","0","0","System.Object[]","AMMOTYPE_LASER","SEMI-AUTO","-1","0.399000","@{override=False; is_set=False; guid=}","0.500000","@{override=False; is_set=True; guid=}","2000000","False","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","False","False","False","0","0","10","0","0","0.100000","0","10","100","True","True","False","2","0.100000","0.350000","1","0","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","380","1","","","False","MAGAZINE","3","WEAPON",,,,"gun_thunderclap.json"
"LASER_WEAPON","assets/pickups/weapons/gun_concrifle.json","System.Object[]","gun_wip_cello.description","assets/ui/inventory/render/inv_gun_cello.png","0.100000","0","0.120000","0","0","0.900000","20","-49.999992","0","5","0.120000","-1","25","1","1","1","assets/data/fx/wfx_laser_tur_02.json","assets/data/pickups/ammo/pkp_ammo_cell_lo.json","assets/ui/inventory/render/inv_gun_cello.png","@{override=False; is_set=True; guid=}","gun_wip_cello.name","90","0.200000","5.000000","0","0","8","0.150000","0","0","System.Object[]","AMMOTYPE_LASER","BURST/AUTO","-1","0.800000","@{override=False; is_set=False; guid=}","0.500000","@{override=False; is_set=True; guid=}","0","False","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","False","False","False","0","0","0","0","0","0","-2","50","100","True","True","False","2.500000","0.100000","0.350000","1","0","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","5","1","","","False","MAGAZINE","3","WEAPON",,,,"gun_wip_cello.json"
